,phases,bus1,kV,kW,pf,model,yearly,daily,duty,growth,conn,kvar,Rneut,Xneut,status,class,Vminpu,Vmaxpu,Vminnorm,Vminemerg,xfkVA,allocationfactor,kVA,%mean,%stddev,CVRwatts,CVRvars,kwh,kwhdays,Cfactor,CVRcurve,NumCust,ZIPV,%SeriesRL,RelWeight,Vlowpu,puXharm,XRharm,spectrum,basefreq,enabled,like
Load.load_p1rlv3129_1,1,p1rlv3129.1,0.12,4.18894762848455,0.9785,1,res_kw_611_pu,,,,wye,0.881930421826758,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.28078071187136,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3129_2,1,p1rlv3129.2,0.12,4.18894762848455,0.9785,1,res_kw_611_pu,,,,wye,0.881930421826758,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.28078071187136,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3130_1,1,p1rlv3130.1,0.12,1.07594874218897,0.9087,1,res_kw_366_pu,,,,wye,0.494283017694212,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.18405295379849,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3130_2,1,p1rlv3130.2,0.12,1.07594874218897,0.9087,1,res_kw_366_pu,,,,wye,0.494283017694212,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.18405295379849,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3131_1,1,p1rlv3131.1,0.12,2.88085891627789,0.9952,1,res_kw_1036_pu,,,,wye,0.283507394975064,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.89477538653751,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3131_2,1,p1rlv3131.2,0.12,2.88085891627789,0.9952,1,res_kw_1036_pu,,,,wye,0.283507394975064,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.89477538653751,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3132_1,1,p1rlv3132.1,0.12,5.43672957952679,0.9746,1,res_kw_454_pu,,,,wye,1.24884709648996,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.57831942356414,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3132_2,1,p1rlv3132.2,0.12,5.43672957952679,0.9746,1,res_kw_454_pu,,,,wye,1.24884709648996,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.57831942356414,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3133_1,1,p1rlv3133.1,0.12,1.37413530321478,0.9207,1,res_kw_1041_pu,,,,wye,0.58237922359024,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.49245214047578,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3133_2,1,p1rlv3133.2,0.12,1.37413530321478,0.9207,1,res_kw_1041_pu,,,,wye,0.58237922359024,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.49245214047578,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3134_1,1,p1rlv3134.1,0.12,9.3417384736634,0.9774,1,res_kw_504_pu,,,,wye,2.01854815116997,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,9.55733301444052,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3134_2,1,p1rlv3134.2,0.12,9.3417384736634,0.9774,1,res_kw_504_pu,,,,wye,2.01854815116997,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,9.55733301444052,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3135_1,1,p1rlv3135.1,0.12,4.70897744253799,0.9935,1,res_kw_1138_pu,,,,wye,0.539671531662646,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.73980104186017,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3135_2,1,p1rlv3135.2,0.12,4.70897744253799,0.9935,1,res_kw_1138_pu,,,,wye,0.539671531662646,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.73980104186017,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3136_1,1,p1rlv3136.1,0.12,2.62326798108949,0.9077,1,res_kw_452_pu,,,,wye,1.21251930439885,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.88993736336087,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3136_2,1,p1rlv3136.2,0.12,2.62326798108949,0.9077,1,res_kw_452_pu,,,,wye,1.21251930439885,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.88993736336087,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3137_1,1,p1rlv3137.1,0.12,1.77267691029177,0.9828,1,res_kw_316_pu,,,,wye,0.332858872563201,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.80365696775346,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3137_2,1,p1rlv3137.2,0.12,1.77267691029177,0.9828,1,res_kw_316_pu,,,,wye,0.332858872563201,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.80365696775346,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3138_1,1,p1rlv3138.1,0.12,2.40000228705824,0.9207,1,res_kw_1205_pu,,,,wye,1.01737872625297,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.60673559275138,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3138_2,1,p1rlv3138.2,0.12,2.40000228705824,0.9207,1,res_kw_1205_pu,,,,wye,1.01737872625297,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.60673559275138,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3139_1,1,p1rlv3139.1,0.12,4.79262430074948,0.974,1,res_kw_898_pu,,,,wye,1.11394072650677,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.92037718374363,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3139_2,1,p1rlv3139.2,0.12,4.79262430074948,0.974,1,res_kw_898_pu,,,,wye,1.11394072650677,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.92037718374363,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3140_1,1,p1rlv3140.1,0.12,1.86189835843304,0.9304,1,res_kw_141_pu,,,,wye,0.733758999374106,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.0012665405433,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3140_2,1,p1rlv3140.2,0.12,1.86189835843304,0.9304,1,res_kw_141_pu,,,,wye,0.733758999374106,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.0012665405433,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3141_1,1,p1rlv3141.1,0.12,3.68440202534425,0.9309,1,res_kw_1258_pu,,,,wye,1.44514913971559,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.95768547517125,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3141_2,1,p1rlv3141.2,0.12,3.68440202534425,0.9309,1,res_kw_1258_pu,,,,wye,1.44514913971559,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.95768547517125,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3142_1,1,p1rlv3142.1,0.12,3.46975502086,0.9684,1,res_kw_4_pu,,,,wye,0.894152038493125,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.58311425616384,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3142_2,1,p1rlv3142.2,0.12,3.46975502086,0.9684,1,res_kw_4_pu,,,,wye,0.894152038493125,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.58311425616384,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3143_1,1,p1rlv3143.1,0.12,5.65718505119488,0.978,1,res_kw_780_pu,,,,wye,1.20690630123877,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.78449354078926,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3143_2,1,p1rlv3143.2,0.12,5.65718505119488,0.978,1,res_kw_780_pu,,,,wye,1.20690630123877,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.78449354078926,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3144_1,1,p1rlv3144.1,0.12,1.07594874218897,0.9087,1,res_kw_366_pu,,,,wye,0.494283017694212,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.18405295379849,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3144_2,1,p1rlv3144.2,0.12,1.07594874218897,0.9087,1,res_kw_366_pu,,,,wye,0.494283017694212,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.18405295379849,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3145_1,1,p1rlv3145.1,0.12,10.3756289077809,0.9136,1,res_kw_1267_pu,,,,wye,4.61648622433044,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,11.3563031084685,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3145_2,1,p1rlv3145.2,0.12,10.3756289077809,0.9136,1,res_kw_1267_pu,,,,wye,4.61648622433044,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,11.3563031084685,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3146_1,1,p1rlv3146.1,0.12,1.07594874218897,0.9087,1,res_kw_366_pu,,,,wye,0.494283017694212,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.18405295379849,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3146_2,1,p1rlv3146.2,0.12,1.07594874218897,0.9087,1,res_kw_366_pu,,,,wye,0.494283017694212,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.18405295379849,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3147_1,1,p1rlv3147.1,0.12,5.12108077185923,0.9744,1,res_kw_691_pu,,,,wye,1.18078480496235,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.25544679618549,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3147_2,1,p1rlv3147.2,0.12,5.12108077185923,0.9744,1,res_kw_691_pu,,,,wye,1.18078480496235,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.25544679618549,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3148_1,1,p1rlv3148.1,0.12,2.40000228705824,0.9207,1,res_kw_1205_pu,,,,wye,1.01737872625297,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.60673559275138,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3148_2,1,p1rlv3148.2,0.12,2.40000228705824,0.9207,1,res_kw_1205_pu,,,,wye,1.01737872625297,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.60673559275138,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3149_1,1,p1rlv3149.1,0.12,2.62415218411825,0.9521,1,res_kw_33_pu,,,,wye,0.842930477995002,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.75621234235417,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3149_2,1,p1rlv3149.2,0.12,2.62415218411825,0.9521,1,res_kw_33_pu,,,,wye,0.842930477995002,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.75621234235417,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3150_1,1,p1rlv3150.1,0.12,1.07594874218897,0.9087,1,res_kw_366_pu,,,,wye,0.494283017694212,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.18405295379849,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3150_2,1,p1rlv3150.2,0.12,1.07594874218897,0.9087,1,res_kw_366_pu,,,,wye,0.494283017694212,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.18405295379849,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3151_1,1,p1rlv3151.1,0.12,11.4577215274924,0.9928,1,res_kw_861_pu,,,,wye,1.38018543905552,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,11.5405500062928,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3151_2,1,p1rlv3151.2,0.12,11.4577215274924,0.9928,1,res_kw_861_pu,,,,wye,1.38018543905552,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,11.5405500062928,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3152_1,1,p1rlv3152.1,0.12,2.62415218411825,0.9521,1,res_kw_33_pu,,,,wye,0.842930477995002,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.75621234235417,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3152_2,1,p1rlv3152.2,0.12,2.62415218411825,0.9521,1,res_kw_33_pu,,,,wye,0.842930477995002,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.75621234235417,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3153_1,1,p1rlv3153.1,0.12,2.62326798108949,0.9077,1,res_kw_452_pu,,,,wye,1.21251930439885,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.88993736336087,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3153_2,1,p1rlv3153.2,0.12,2.62326798108949,0.9077,1,res_kw_452_pu,,,,wye,1.21251930439885,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.88993736336087,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3154_1,1,p1rlv3154.1,0.12,4.64603394230028,0.9771,1,res_kw_436_pu,,,,wye,1.01147800785186,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.75486268501776,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3154_2,1,p1rlv3154.2,0.12,4.64603394230028,0.9771,1,res_kw_436_pu,,,,wye,1.01147800785186,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.75486268501776,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3155_1,1,p1rlv3155.1,0.12,2.65802734257365,0.9459,1,res_kw_1105_pu,,,,wye,0.911362592485442,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.80992724618466,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3155_2,1,p1rlv3155.2,0.12,2.65802734257365,0.9459,1,res_kw_1105_pu,,,,wye,0.911362592485442,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.80992724618466,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3156_1,1,p1rlv3156.1,0.12,8.25226094212113,0.9926,1,res_kw_401_pu,,,,wye,1.01004099232261,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,8.31384348319296,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3156_2,1,p1rlv3156.2,0.12,8.25226094212113,0.9926,1,res_kw_401_pu,,,,wye,1.01004099232261,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,8.31384348319296,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3157_1,1,p1rlv3157.1,0.12,10.3756289077809,0.9136,1,res_kw_1267_pu,,,,wye,4.61648622433044,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,11.3563031084685,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3157_2,1,p1rlv3157.2,0.12,10.3756289077809,0.9136,1,res_kw_1267_pu,,,,wye,4.61648622433044,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,11.3563031084685,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3158_1,1,p1rlv3158.1,0.12,4.72526322148536,0.9776,1,res_kw_752_pu,,,,wye,1.01737570115631,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.83354588574739,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3158_2,1,p1rlv3158.2,0.12,4.72526322148536,0.9776,1,res_kw_752_pu,,,,wye,1.01737570115631,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.83354588574739,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3159_1,1,p1rlv3159.1,0.12,3.4600377620688,0.9847,1,res_kw_205_pu,,,,wye,0.611701942667986,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.51369329646255,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3159_2,1,p1rlv3159.2,0.12,3.4600377620688,0.9847,1,res_kw_205_pu,,,,wye,0.611701942667986,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.51369329646255,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3160_1,1,p1rlv3160.1,0.12,2.62415218411825,0.9521,1,res_kw_33_pu,,,,wye,0.842930477995002,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.75621234235417,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3160_2,1,p1rlv3160.2,0.12,2.62415218411825,0.9521,1,res_kw_33_pu,,,,wye,0.842930477995002,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.75621234235417,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3161_1,1,p1rlv3161.1,0.12,1.07594874218897,0.9087,1,res_kw_366_pu,,,,wye,0.494283017694212,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.18405295379849,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3161_2,1,p1rlv3161.2,0.12,1.07594874218897,0.9087,1,res_kw_366_pu,,,,wye,0.494283017694212,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.18405295379849,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3162_1,1,p1rlv3162.1,0.12,4.79262430074948,0.974,1,res_kw_898_pu,,,,wye,1.11394072650677,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.92037718374363,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3162_2,1,p1rlv3162.2,0.12,4.79262430074948,0.974,1,res_kw_898_pu,,,,wye,1.11394072650677,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.92037718374363,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3163_1,1,p1rlv3163.1,0.12,10.3756289077809,0.9136,1,res_kw_1267_pu,,,,wye,4.61648622433044,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,11.3563031084685,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3163_2,1,p1rlv3163.2,0.12,10.3756289077809,0.9136,1,res_kw_1267_pu,,,,wye,4.61648622433044,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,11.3563031084685,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3164_1,1,p1rlv3164.1,0.12,2.40000228705824,0.9207,1,res_kw_1205_pu,,,,wye,1.01737872625297,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.60673559275138,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3164_2,1,p1rlv3164.2,0.12,2.40000228705824,0.9207,1,res_kw_1205_pu,,,,wye,1.01737872625297,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.60673559275138,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3165_1,1,p1rlv3165.1,0.12,2.47170658682663,0.9772,1,res_kw_39_pu,,,,wye,0.537319738243796,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.52943589609789,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3165_2,1,p1rlv3165.2,0.12,2.47170658682663,0.9772,1,res_kw_39_pu,,,,wye,0.537319738243796,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.52943589609789,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3166_1,1,p1rlv3166.1,0.12,9.61994572602404,0.9749,1,res_kw_211_pu,,,,wye,2.19559490397249,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,9.86731943103081,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3166_2,1,p1rlv3166.2,0.12,9.61994572602404,0.9749,1,res_kw_211_pu,,,,wye,2.19559490397249,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,9.86731943103081,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3167_1,1,p1rlv3167.1,0.12,11.4577215274924,0.9928,1,res_kw_861_pu,,,,wye,1.38018543905552,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,11.5405500062928,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3167_2,1,p1rlv3167.2,0.12,11.4577215274924,0.9928,1,res_kw_861_pu,,,,wye,1.38018543905552,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,11.5405500062928,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3168_1,1,p1rlv3168.1,0.12,2.62415218411825,0.9521,1,res_kw_33_pu,,,,wye,0.842930477995002,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.75621234235417,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3168_2,1,p1rlv3168.2,0.12,2.62415218411825,0.9521,1,res_kw_33_pu,,,,wye,0.842930477995002,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.75621234235417,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3169_1,1,p1rlv3169.1,0.12,2.62415218411825,0.9521,1,res_kw_33_pu,,,,wye,0.842930477995002,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.75621234235417,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3169_2,1,p1rlv3169.2,0.12,2.62415218411825,0.9521,1,res_kw_33_pu,,,,wye,0.842930477995002,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.75621234235417,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3170_1,1,p1rlv3170.1,0.12,2.1376631749205,0.9602,1,res_kw_93_pu,,,,wye,0.621803346602117,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.22626217037814,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3170_2,1,p1rlv3170.2,0.12,2.1376631749205,0.9602,1,res_kw_93_pu,,,,wye,0.621803346602117,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.22626217037814,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3171_1,1,p1rlv3171.1,0.12,2.60502103018983,0.9335,1,res_kw_24_pu,,,,wye,1.00075093718762,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.79063380005567,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3171_2,1,p1rlv3171.2,0.12,2.60502103018983,0.9335,1,res_kw_24_pu,,,,wye,1.00075093718762,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.79063380005567,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3172_1,1,p1rlv3172.1,0.12,4.78815623948431,0.9695,1,res_kw_842_pu,,,,wye,1.21102967549611,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.93893035470685,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3172_2,1,p1rlv3172.2,0.12,4.78815623948431,0.9695,1,res_kw_842_pu,,,,wye,1.21102967549611,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.93893035470685,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3173_1,1,p1rlv3173.1,0.12,3.68440202534425,0.9309,1,res_kw_1258_pu,,,,wye,1.44514913971559,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.95768547517125,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv3173_2,1,p1rlv3173.2,0.12,3.68440202534425,0.9309,1,res_kw_1258_pu,,,,wye,1.44514913971559,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.95768547517125,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
