,phases,windings,wdg,bus,conn,kV,kVA,tap,%R,Rneut,Xneut,buses,conns,kVs,kVAs,taps,XHL,XHT,XLT,Xscarray,thermal,n,m,flrise,hsrise,%loadloss,%noloadloss,normhkVA,emerghkVA,sub,MaxTap,MinTap,NumTaps,subname,%imag,ppm_antifloat,%Rs,bank,XfmrCode,XRConst,X12,X13,X23,LeadLag,WdgCurrents,Core,RdcOhms,Seasons,Ratings,normamps,emergamps,faultrate,pctperm,repair,basefreq,enabled,like
Transformer.tr(r:p2udt5898-p2udt5898lv),1,3,3,p2udt5898lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt5898.3', 'p2udt5898lv.1.0', 'p2udt5898lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.196886, (112.24), 35.12517, (-67.945), 35.12141, (-67.905), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt5899-p2udt5899lv),1,3,3,p2udt5899lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt5899.1', 'p2udt5899lv.1.0', 'p2udt5899lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"2.04267, (-26.274), 60.58819, (153.37), 60.5564, (153.43), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt5900-p2udt5900lv),1,3,3,p2udt5900lv.0.2,wye ,0.12,75,1,0.532544,-1,0,"['p2udt5900.1', 'p2udt5900lv.1.0', 'p2udt5900lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,82.5,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.998653, (-28.9), 28.92864, (149.96), 28.92316, (149.98), ",shell,0.0008691118,1,['1100'],11.458,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt5901-p2udt5901lv),1,3,3,p2udt5901lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt5901.1', 'p2udt5901lv.1.0', 'p2udt5901lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.776694, (-12.785), 52.53681, (167), 52.52433, (167.06), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt5902-p2udt5902lv),1,3,3,p2udt5902lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt5902.3', 'p2udt5902lv.1.0', 'p2udt5902lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"2.364113, (95.047), 69.83351, (-85.393), 69.80648, (-85.345), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt5903-p2udt5903lv),1,3,3,p2udt5903lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt5903.1', 'p2udt5903lv.1.0', 'p2udt5903lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.092003, (-22.812), 32.03656, (156.63), 32.02847, (156.66), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt5904-p2udt5904lv),1,3,3,p2udt5904lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt5904.2', 'p2udt5904lv.1.0', 'p2udt5904lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"1.994217, (-138.11), 58.67686, (41.506), 58.66271, (41.548), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt5905-p2udt5905lv),1,3,3,p2udt5905lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt5905.3', 'p2udt5905lv.1.0', 'p2udt5905lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"2.212581, (97.539), 65.26329, (-82.886), 65.24191, (-82.84), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt5909-p2udt5909lv),3,2,2,p2udt5909lv,wye ,0.48,75,1,0.87204,-1,0,"['p2udt5909', 'p2udt5909lv']","['delta', 'wye']","['12.47', '0.48']","['75', '75']","['1', '1']",3.24,35,30,['3.24'],2,.8,.8,65,15,1.74408,0.6,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.87204', '0.87204']",,,NO,3.24,35,30,Lag,"0.3049753, (-60.034), 13.24585, (118.78), 0.3049787, (179.96), 13.24601, (-1.2247), 0.3050031, (59.964), 13.24715, (-121.22), ",shell,0.007590236,1,['1100'],3.8197,5.2087,0.007,100,36,60,True,
Transformer.tr(r:p2udt5910-p2udt5910lv),1,3,3,p2udt5910lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt5910.3', 'p2udt5910lv.1.0', 'p2udt5910lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"2.703404, (106.24), 79.92946, (-73.994), 79.90942, (-73.935), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt5911-p2udt5911lv),1,3,3,p2udt5911lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt5911.1', 'p2udt5911lv.1.0', 'p2udt5911lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"1.609695, (-23.771), 47.18384, (155.62), 47.17207, (155.66), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt5912-p2udt5912lv),1,3,3,p2udt5912lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt5912.3', 'p2udt5912lv.1.0', 'p2udt5912lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.446356, (102.03), 42.64492, (-78.316), 42.63354, (-78.27), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt5913-p2udt5913lv),1,3,3,p2udt5913lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt5913.1', 'p2udt5913lv.1.0', 'p2udt5913lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"2.103807, (-13.708), 61.9377, (166.01), 61.92552, (166.05), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt5914-p2udt5914lv),1,3,3,p2udt5914lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt5914.3', 'p2udt5914lv.1.0', 'p2udt5914lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"1.765827, (99.196), 51.84338, (-81.294), 51.83074, (-81.257), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt5915-p2udt5915lv),1,3,3,p2udt5915lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt5915.1', 'p2udt5915lv.1.0', 'p2udt5915lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.9237837, (-8.1273), 26.93255, (171.63), 26.93014, (171.66), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt5916-p2udt5916lv),1,3,3,p2udt5916lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt5916.3', 'p2udt5916lv.1.0', 'p2udt5916lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"1.518457, (95.455), 44.45316, (-85.205), 44.44237, (-85.173), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt5917-p2udt5917lv),1,3,3,p2udt5917lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt5917.1', 'p2udt5917lv.1.0', 'p2udt5917lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"1.85357, (-17.402), 54.4519, (162.2), 54.44017, (162.24), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt5918-p2udt5918lv),1,3,3,p2udt5918lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt5918.2', 'p2udt5918lv.1.0', 'p2udt5918lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"2.585081, (-129.13), 76.35738, (50.702), 76.34494, (50.759), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt5919-p2udt5919lv),1,3,3,p2udt5919lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt5919.3', 'p2udt5919lv.1.0', 'p2udt5919lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"3.011804, (104.91), 89.1925, (-75.323), 89.16537, (-75.258), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt5920-p2udt5920lv),3,2,2,p2udt5920lv,wye ,0.48,75,1,0.87204,-1,0,"['p2udt5920', 'p2udt5920lv']","['delta', 'wye']","['12.47', '0.48']","['75', '75']","['1', '1']",3.24,35,30,['3.24'],2,.8,.8,65,15,1.74408,0.6,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.87204', '0.87204']",,,NO,3.24,35,30,Lag,"0.376524, (-38.566), 16.39515, (141.16), 0.3765276, (-158.57), 16.39532, (21.156), 0.376555, (81.432), 16.39659, (-98.841), ",shell,0.007590236,1,['1100'],3.8197,5.2087,0.007,100,36,60,True,
Transformer.tr(r:p2udt5986-p2udt5986lv),1,3,3,p2udt5986lv.0.2,wye ,0.12,25,1,0.532544,-1,0,"['p2udt5986.1', 'p2udt5986lv.1.0', 'p2udt5986lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['25', '25', '25']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.472,27.5,37.5,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.9554549, (-23.163), 28.20667, (156.41), 28.19416, (156.47), ",shell,0.002607335,1,['1100'],3.8194,5.2083,0.007,100,36,60,True,
Transformer.tr(r:p2udt5987-p2udt5987lv),1,3,3,p2udt5987lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt5987.3', 'p2udt5987lv.1.0', 'p2udt5987lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"2.555226, (98.85), 75.53571, (-81.503), 75.50902, (-81.449), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt5988-p2udt5988lv),3,2,2,p2udt5988lv,wye ,0.48,100,1,0.805475,-1,0,"['p2udt5988', 'p2udt5988lv']","['delta', 'wye']","['12.47', '0.48']","['100', '100']","['1', '1']",3.29,35,30,['3.29'],2,.8,.8,65,15,1.61095,0.62,110,150,n,1.1,0.9,32,,0,1,"['0.805475', '0.805475']",,,NO,3.29,35,30,Lag,"0.2709105, (-86.423), 11.7837, (90.499), 0.2709009, (153.57), 11.78325, (-29.51), 0.2709413, (33.57), 11.78514, (-149.51), ",shell,0.005258141,1,['1100'],5.0929,6.9449,0.007,100,36,60,True,
Transformer.tr(r:p2udt6189-p2udt6189lv),1,3,3,p2udt6189lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt6189.2', 'p2udt6189lv.1.0', 'p2udt6189lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.48251, (-146.66), 43.77797, (32.857), 43.76093, (32.902), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt6193-p2udt6193lv),1,3,3,p2udt6193lv.0.2,wye ,0.12,25,1,0.532544,-1,0,"['p2udt6193.2', 'p2udt6193lv.1.0', 'p2udt6193lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['25', '25', '25']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.472,27.5,37.5,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.1836806, (-150.68), 5.082552, (26.422), 5.082008, (26.433), ",shell,0.002607335,1,['1100'],3.8194,5.2083,0.007,100,36,60,True,
Transformer.tr(r:p2udt6194-p2udt6194lv),1,3,3,p2udt6194lv.0.2,wye ,0.12,25,1,0.532544,-1,0,"['p2udt6194.2', 'p2udt6194lv.1.0', 'p2udt6194lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['25', '25', '25']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.472,27.5,37.5,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.8661962, (-128.07), 25.48872, (51.751), 25.48469, (51.809), ",shell,0.002607335,1,['1100'],3.8194,5.2083,0.007,100,36,60,True,
Transformer.tr(r:p2udt6195-p2udt6195lv),1,3,3,p2udt6195lv.0.2,wye ,0.12,25,1,0.532544,-1,0,"['p2udt6195.2', 'p2udt6195lv.1.0', 'p2udt6195lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['25', '25', '25']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.472,27.5,37.5,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.4307556, (-152.62), 12.50183, (26.131), 12.49836, (26.157), ",shell,0.002607335,1,['1100'],3.8194,5.2083,0.007,100,36,60,True,
Transformer.tr(r:p2udt6209-p2udt6209lv),1,3,3,p2udt6209lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt6209.2', 'p2udt6209lv.1.0', 'p2udt6209lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.424227, (-143.56), 42.00965, (35.991), 41.99552, (36.035), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt6210-p2udt6210lv),1,3,3,p2udt6210lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt6210.2', 'p2udt6210lv.1.0', 'p2udt6210lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"1.314279, (-149.45), 38.37601, (29.654), 38.36656, (29.68), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt6211-p2udt6211lv),1,3,3,p2udt6211lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt6211.2', 'p2udt6211lv.1.0', 'p2udt6211lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.315273, (-142.4), 38.73424, (37.143), 38.72264, (37.184), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt6212-p2udt6212lv),1,3,3,p2udt6212lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt6212.2', 'p2udt6212lv.1.0', 'p2udt6212lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"1.360987, (-144.05), 39.72392, (35.233), 39.71545, (35.261), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt6213-p2udt6213lv),3,2,2,p2udt6213lv,wye ,0.48,75,1,0.87204,-1,0,"['p2udt6213', 'p2udt6213lv']","['delta', 'wye']","['12.47', '0.48']","['75', '75']","['1', '1']",3.24,35,30,['3.24'],2,.8,.8,65,15,1.74408,0.6,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.87204', '0.87204']",,,NO,3.24,35,30,Lag,"0.3240786, (-63.593), 14.12423, (115.18), 0.3240719, (176.4), 14.12392, (-4.829), 0.3241139, (56.402), 14.12587, (-124.83), ",shell,0.007590236,1,['1100'],3.8197,5.2087,0.007,100,36,60,True,
Transformer.tr(r:p2udt6214-p2udt6214lv),1,3,3,p2udt6214lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt6214.2', 'p2udt6214lv.1.0', 'p2udt6214lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"2.993522, (-132.49), 88.62951, (47.311), 88.60689, (47.376), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
Transformer.tr(r:p2udt6215-p2udt6215lv),3,2,2,p2udt6215lv,wye ,0.48,75,1,0.87204,-1,0,"['p2udt6215', 'p2udt6215lv']","['delta', 'wye']","['12.47', '0.48']","['75', '75']","['1', '1']",3.24,35,30,['3.24'],2,.8,.8,65,15,1.74408,0.6,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.87204', '0.87204']",,,NO,3.24,35,30,Lag,"0.3183556, (-61.794), 13.85711, (117.01), 0.3183485, (178.2), 13.85678, (-2.9936), 0.318391, (58.2), 13.85875, (-122.99), ",shell,0.007590236,1,['1100'],3.8197,5.2087,0.007,100,36,60,True,
Transformer.tr(r:p2udt6216-p2udt6216lv),1,3,3,p2udt6216lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt6216.1', 'p2udt6216lv.1.0', 'p2udt6216lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.356222, (-16.913), 39.93551, (162.74), 39.92601, (162.79), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt6217-p2udt6217lv),3,2,2,p2udt6217lv,wye ,0.48,100,1,0.805475,-1,0,"['p2udt6217', 'p2udt6217lv']","['delta', 'wye']","['12.47', '0.48']","['100', '100']","['1', '1']",3.29,35,30,['3.29'],2,.8,.8,65,15,1.61095,0.62,110,150,n,1.1,0.9,32,,0,1,"['0.805475', '0.805475']",,,NO,3.29,35,30,Lag,"0.3511808, (-61.626), 15.15625, (116.88), 0.351197, (178.38), 15.15701, (-3.1193), 0.3511662, (58.379), 15.15556, (-123.12), ",shell,0.005258141,1,['1100'],5.0929,6.9449,0.007,100,36,60,True,
Transformer.tr(r:p2udt6218-p2udt6218lv),1,3,3,p2udt6218lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt6218.3', 'p2udt6218lv.1.0', 'p2udt6218lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.046367, (98.148), 30.66186, (-82.412), 30.6547, (-82.379), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt6219-p2udt6219lv),1,3,3,p2udt6219lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['p2udt6219.3', 'p2udt6219lv.1.0', 'p2udt6219lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.868564, (111.17), 25.27704, (-69.116), 25.27474, (-69.087), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:p2udt6220-p2udt6220lv),1,3,3,p2udt6220lv.0.2,wye ,0.12,75,1,0.33284,-1,0,"['p2udt6220.1', 'p2udt6220lv.1.0', 'p2udt6220lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['75', '75', '75']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.49926,0.38,82.5,112.5,n,1.1,0.9,32,,0,1,"['0.16642', '0.33284', '0.33284']",,,NO,2.4,1.6,2.4,Lag,"1.118947, (-26.756), 32.48817, (152.28), 32.48195, (152.3), ",shell,0.0005431949,1,['1100'],11.458,15.625,0.007,100,36,60,True,
