[GENERAL]
DATE=June 15, 2021 at 11:38:55
CYME_VERSION=8.02

[SI]

[NODE]
FORMAT_NODE=NodeID,CoordX,CoordY
p4udt21_p4udt16-p4udt21xxx,p4udt21,0,p4udt16-p4udt21xxx,0,C,
p4udt20-p4udt27xx_p4udt20-p4udt27x,p4udt20-p4udt27xx,0,p4udt20-p4udt27x,0,C,
p4udt22_p4udt15-p4udt22x,p4udt22,0,p4udt15-p4udt22x,0,ABC,
p4udt4_p4udt27-p4udt4x,p4udt4,0,p4udt27-p4udt4x,0,ABC,
p4udt9_p4udt21-p4udt9x,p4udt9,0,p4udt21-p4udt9x,0,ABC,
p4udt18_p4udt18-p4udt5x,p4udt18,0,p4udt18-p4udt5x,0,ABC,
p4udt5_p4udt22-p4udt5x,p4udt5,0,p4udt22-p4udt5x,0,ABC,
p4udt4_p4udt24-p4udt4x,p4udt4,0,p4udt24-p4udt4x,0,ABC,
p4udt27_p4udt18-p4udt27x,p4udt27,0,p4udt18-p4udt27x,0,ABC,
p4udt15_p4udt15-p4udt9x,p4udt15,0,p4udt15-p4udt9x,0,ABC,
p4udt20_p4udt19-p4udt20x,p4udt20,0,p4udt19-p4udt20x,0,C,
p4udt18_p4udt18-p4udt25x,p4udt18,0,p4udt18-p4udt25x,0,A,
p4udt27_p4udt20-p4udt27xx,p4udt27,0,p4udt20-p4udt27xx,0,C,
p4udt4_p4udt4lv,p4udt4,0,p4udt4lv,0,B,
p4udt5_p4udt5lv,p4udt5,0,p4udt5lv,0,A,
p4udt9_p4udt9lv,p4udt9,0,p4udt9lv,0,A,
p4udt15_p4udt15lv,p4udt15,0,p4udt15lv,0,B,
p4udt16_p4udt16lv,p4udt16,0,p4udt16lv,0,C,
p4udt18_p4udt18lv,p4udt18,0,p4udt18lv,0,ABC,
p4udt19_p4udt19lv,p4udt19,0,p4udt19lv,0,C,
p4udt20_p4udt20lv,p4udt20,0,p4udt20lv,0,C,
p4udt21_p4udt21lv,p4udt21,0,p4udt21lv,0,ABC,
p4udt22_p4udt22lv,p4udt22,0,p4udt22lv,0,ABC,
p4udt24_p4udt24lv,p4udt24,0,p4udt24lv,0,ABC,
p4udt25_p4udt25lv,p4udt25,0,p4udt25lv,0,A,
p4udt27_p4udt27lv,p4udt27,0,p4udt27lv,0,B,
TRANSMISSIONLINE=subtransmission,st_mat,1
p4uhs0_69-p4uts0_69xx_p4uhs0_69-p4uts0_69x,p4uhs0_69-p4uts0_69xx,0,p4uhs0_69-p4uts0_69x,0,ABC,
st_mat_p4uts0_69-st_matxx,st_mat,0,p4uts0_69-st_matxx,0,ABC,
p4uts0_69-st_matx_p4uts0_69,p4uts0_69-st_matx,0,p4uts0_69,0,ABC,
p4uts0_69_p4uhs0_69-p4uts0_69xx,p4uts0_69,0,p4uhs0_69-p4uts0_69xx,0,ABC,
p4uhs0_69-p4uts0_69x_p4uhs0_69,p4uhs0_69-p4uts0_69x,0,p4uhs0_69,0,ABC,
SUBSTATION=p4uhs0_4,,1
sb5_p4uhs0_4_bus_5_7_p4udt0-p4uhs0_4x,sb5_p4uhs0_4_bus_5_7,2,p4udt0-p4uhs0_4x,0,ABC,p4uhs0_4
sb5_p4uhs0_4_bus_5_5_p4udt6-p4uhs0_4x,sb5_p4uhs0_4_bus_5_5,2,p4udt6-p4uhs0_4x,0,ABC,p4uhs0_4
sb5_p4uhs0_4_bus_5_4_sb5_p4uhs0_4_node_5_1,sb5_p4uhs0_4_bus_5_4,3,sb5_p4uhs0_4_node_5_1,0,ABC,p4uhs0_4
sb5_p4uhs0_4_bus_5_6_p4udt4-p4uhs0_4x,sb5_p4uhs0_4_bus_5_6,2,p4udt4-p4uhs0_4x,0,ABC,p4uhs0_4
sb5_p4uhs0_4_node_5_20_sb5_p4uhs0_4_bus_5_6,sb5_p4uhs0_4_node_5_20,0,sb5_p4uhs0_4_bus_5_6,0,ABC,p4uhs0_4
sb5_p4uhs0_4_bus_5_4_sb5_p4uhs0_4_bus_5_3,sb5_p4uhs0_4_bus_5_4,2,sb5_p4uhs0_4_bus_5_3,1,ABC,p4uhs0_4
sb5_p4uhs0_4_bus_5_7_sb5_p4uhs0_4_bus_5_3,sb5_p4uhs0_4_bus_5_7,1,sb5_p4uhs0_4_bus_5_3,3,ABC,p4uhs0_4
sb5_p4uhs0_4_node_5_15_sb5_p4uhs0_4_node_5_19,sb5_p4uhs0_4_node_5_15,0,sb5_p4uhs0_4_node_5_19,0,ABC,p4uhs0_4
sb5_p4uhs0_4_node_5_18_sb5_p4uhs0_4_bus_5_4,sb5_p4uhs0_4_node_5_18,0,sb5_p4uhs0_4_bus_5_4,0,ABC,p4uhs0_4
sb5_p4uhs0_4_node_5_16_sb5_p4uhs0_4_bus_5_2,sb5_p4uhs0_4_node_5_16,0,sb5_p4uhs0_4_bus_5_2,7,ABC,p4uhs0_4
sb5_p4uhs0_4_node_5_11_sb5_p4uhs0_4_node_5_12,sb5_p4uhs0_4_node_5_11,0,sb5_p4uhs0_4_node_5_12,0,ABC,p4uhs0_4
sb5_p4uhs0_4_node_5_15_sb5_p4uhs0_4_bus_5_2,sb5_p4uhs0_4_node_5_15,0,sb5_p4uhs0_4_bus_5_2,5,ABC,p4uhs0_4
sb5_p4uhs0_4_node_5_17_sb5_p4uhs0_4_bus_5_2,sb5_p4uhs0_4_node_5_17,0,sb5_p4uhs0_4_bus_5_2,10,ABC,p4uhs0_4
sb5_p4uhs0_4_node_5_7_sb5_p4uhs0_4_bus_5_1,sb5_p4uhs0_4_node_5_7,0,sb5_p4uhs0_4_bus_5_1,0,ABC,p4uhs0_4
sb5_p4uhs0_4_node_5_19_sb5_p4uhs0_4_bus_5_5,sb5_p4uhs0_4_node_5_19,0,sb5_p4uhs0_4_bus_5_5,0,ABC,p4uhs0_4
sb5_p4uhs0_4_node_5_21_sb5_p4uhs0_4_bus_5_7,sb5_p4uhs0_4_node_5_21,0,sb5_p4uhs0_4_bus_5_7,0,ABC,p4uhs0_4
sb5_p4uhs0_4_bus_5_5_sb5_p4uhs0_4_bus_5_3,sb5_p4uhs0_4_bus_5_5,1,sb5_p4uhs0_4_bus_5_3,0,ABC,p4uhs0_4
sb5_p4uhs0_4_node_5_14_sb5_p4uhs0_4_node_5_18,sb5_p4uhs0_4_node_5_14,0,sb5_p4uhs0_4_node_5_18,0,ABC,p4uhs0_4
sb5_p4uhs0_4_node_5_6_p4uhs0_69,sb5_p4uhs0_4_node_5_6,0,p4uhs0_69,0,ABC,p4uhs0_4
sb5_p4uhs0_4_node_5_16_sb5_p4uhs0_4_node_5_20,sb5_p4uhs0_4_node_5_16,0,sb5_p4uhs0_4_node_5_20,0,ABC,p4uhs0_4
sb5_p4uhs0_4_node_5_14_sb5_p4uhs0_4_bus_5_2,sb5_p4uhs0_4_node_5_14,0,sb5_p4uhs0_4_bus_5_2,6,ABC,p4uhs0_4
sb5_p4uhs0_4_node_5_17_sb5_p4uhs0_4_node_5_21,sb5_p4uhs0_4_node_5_17,0,sb5_p4uhs0_4_node_5_21,0,ABC,p4uhs0_4
sb5_p4uhs0_4_bus_5_2_sb5_p4uhs0_4_node_5_13,sb5_p4uhs0_4_bus_5_2,8,sb5_p4uhs0_4_node_5_13,0,ABC,p4uhs0_4
sb5_p4uhs0_4_node_5_6_sb5_p4uhs0_4_node_5_7,sb5_p4uhs0_4_node_5_6,0,sb5_p4uhs0_4_node_5_7,0,ABC,p4uhs0_4
sb5_p4uhs0_4_node_5_11_sb5_p4uhs0_4_bus_5_1,sb5_p4uhs0_4_node_5_11,0,sb5_p4uhs0_4_bus_5_1,3,ABC,p4uhs0_4
sb5_p4uhs0_4_bus_5_6_sb5_p4uhs0_4_bus_5_3,sb5_p4uhs0_4_bus_5_6,1,sb5_p4uhs0_4_bus_5_3,2,ABC,p4uhs0_4
sb5_p4uhs0_4_node_5_12_sb5_p4uhs0_4_node_5_13,sb5_p4uhs0_4_node_5_12,0,sb5_p4uhs0_4_node_5_13,0,ABC,p4uhs0_4

[SUBNETWORKS]
FORMAT_SUBNETWORKS=SubNetID,Angle,X,Y,Height,Length,SymbolID,SubNetTypeID,Version,SymbolReferenceSize,TextReferenceSize,CoordSet
p4uhs0_4,0,550665.5054399996,4184660.57275,50.0,50.0,-1,Geographically Referenced,-1,5,0.251957,1

[SUBNETWORK CONNECTIONS]
FORMAT_SUBNETWORKCONNECTIONS=SubNetID,NodeID,ConnectorCoordX,ConnectorCoordY
p4uhs0_4,p4uhs0_69,550633.38088,4184773.141453999
p4uhs0_4,p4udt6-p4uhs0_4x,550648.4983199992,4184635.57275
p4uhs0_4,p4udt0-p4uhs0_4x,550712.747439999,4184635.57275
p4uhs0_4,p4udt4-p4uhs0_4x,550686.2919200006,4184635.57275
p4uhs0_4,sb5_p4uhs0_4_node_5_1,550614.4840799997,4184635.5727500007

[OVERHEADLINE SETTING]
FORMAT_OVERHEADLINESETTING=SectionID,LineCableID,Length,ConnectionStatus
p4uhs0_69-p4uts0_69xx_p4uhs0_69-p4uts0_69x,3P_OH_AL_ACSR_477kcmil_Hawk_3,1.0,0
p4udt2-p4udt26x_p4udt2-p4udt26x_b1_1,3P_OH_AL_ACSR_4/0_Penguin_3,97.51020000000001,0
p4udt12-p4udt26x_p4udt26,3P_OH_AL_ACSR_4/0_Penguin_3,214.834,0
p4udt12-p4udt8x_p4udt12,3P_OH_AL_ACSR_4/0_Penguin_3,101.72,0
p4udt0-p4udt8x_p4udt8,3P_OH_AL_ACSR_4/0_Penguin_3,121.67500000000001,0
p4udt0-p4uhs0_4x_p4udt0,3P_OH_AL_ACSR_4/0_Penguin_3,84.2965,0
p4udt6-p4uhs0_4x_p4udt6,3P_OH_AL_ACSR_4/0_Penguin_3,87.664,0
p4udt1-p4udt17x_p4udt1,3P_OH_AL_ACSR_4/0_Penguin_3,1.0,0
p4udt17-p4udt2x_p4udt17,3P_OH_AL_ACSR_4/0_Penguin_3,87.3371,0
p4udt23-p4udt26x_p4udt23,3P_OH_AL_ACSR_4/0_Penguin_3,63.753699999999995,0
p4udt11-p4udt14xx_p4udt11-p4udt14xxx,3P_OH_AL_ACSR_4/0_Penguin_3,338.06,0
p4udt0-p4udt11x_p4udt0-p4udt11xx,3P_OH_AL_ACSR_4/0_Penguin_3,277.51300000000003,0
p4udt0-p4udt11xx_p4udt11,3P_OH_AL_ACSR_4/0_Penguin_3,157.31,0
p4udt24-p4udt4x_p4udt24,3P_OH_AL_ACSR_4/0_Penguin_3,138.793,0
p4udt21-p4udt9x_p4udt21,3P_OH_AL_ACSR_4/0_Penguin_3,361.776,0
p4udt15-p4udt9x_p4udt9,3P_OH_AL_ACSR_4/0_Penguin_3,37.9954,0
p4udt15-p4udt22x_p4udt15,3P_OH_AL_ACSR_4/0_Penguin_3,37.985400000000006,0
p4udt22-p4udt5x_p4udt22,3P_OH_AL_ACSR_4/0_Penguin_3,91.3948,0
p4udt18-p4udt5x_p4udt5,3P_OH_AL_ACSR_4/0_Penguin_3,17.8653,0
p4udt18-p4udt27x_p4udt18,3P_OH_AL_ACSR_4/0_Penguin_3,71.42999999999999,0
p4udt27-p4udt4x_p4udt27,3P_OH_AL_ACSR_4/0_Penguin_3,97.8842,0
p4udt4-p4uhs0_4x_p4udt4,3P_OH_AL_ACSR_4/0_Penguin_3,121.155,0
p4udt3-p4udt6x_p4udt3,3P_OH_AL_ACSR_4/0_Penguin_3,82.1256,0
p4udt28-p4udt6x_p4udt28,3P_OH_AL_ACSR_4/0_Penguin_3,89.2739,0
p4udt2-p4udt6x_p4udt6,3P_OH_AL_ACSR_1033kcmil_Curlew_3,119.27,0
sb5_p4uhs0_4_bus_5_7_p4udt0-p4uhs0_4x,3P_OH_Code_3,3.023488,0
sb5_p4uhs0_4_bus_5_5_p4udt6-p4uhs0_4x,3P_OH_Code_3,3.023488,0
sb5_p4uhs0_4_bus_5_4_sb5_p4uhs0_4_node_5_1,3P_OH_Code_3,3.023488,0
sb5_p4uhs0_4_bus_5_6_p4udt4-p4uhs0_4x,3P_OH_Code_3,3.023488,0
p4udt2-p4udt26x_b2_1_p4udt2,3P_OH_AL_ACSR_4/0_Penguin_3,886.5918000000001,0

[OVERHEAD BYPHASE SETTING]
FORMAT_OVERHEADBYPHASESETTING=SectionID,DeviceNumber,CondID_A,CondID_B,CondID_C,CondID_N1,CondID_N2,SpacingID,Length,ConnectionStatus
p4udt23-p4udt7xx_p4udt7,p4udt23-p4udt7xx_p4udt7,AL-ACSR-#2-Sparrow-4-0,NONE,NONE,NONE,NONE,N_ABOVE_1PH,16.9633,0
p4udt10-p4udt23x_p4udt10,p4udt10-p4udt23x_p4udt10,NONE,NONE,AL-ACSR-#2-Sparrow-4-0,NONE,NONE,N_ABOVE_1PH,90.0516,0
p4udt18-p4udt25xx_p4udt25,p4udt18-p4udt25xx_p4udt25,AL-ACSR-#2-Sparrow-4-0,NONE,NONE,NONE,NONE,N_ABOVE_1PH,1.0,0
p4udt19-p4udt20x_p4udt19,p4udt19-p4udt20x_p4udt19,NONE,NONE,AL-ACSR-#2-Sparrow-4-0,NONE,NONE,N_ABOVE_1PH,37.185500000000005,0
p4udt20-p4udt27x_p4udt20,p4udt20-p4udt27x_p4udt20,NONE,NONE,AL-ACSR-#2-Sparrow-4-0,NONE,NONE,N_ABOVE_1PH,59.2479,0

[UNDERGROUNDLINE SETTING]
FORMAT_UNDERGROUNDLINESETTING=SectionID,LineCableID,Length,ConnectionStatus,DistanceBetweenConductors,CableConfiguration
p4udm0_p4ulv1,LV_UG_AL-1/0-Brenau-0-416-0,14.0786,0,10,2
p4udt0lv_p4udm0,LV_UG_AL-1/0-Brenau-0-416-0,41.3245,0,10,2
p4udm1_p4ulv29,LV_UG_AL-1/0-Brenau-0-416-0,10.613,0,10,2
p4udt0lv_p4udm1,LV_UG_AL-1/0-Brenau-0-416-0,41.393699999999995,0,10,2
p4udm7_p4ulv5,LV_UG_AL-1/0-Brenau-0-416-0,35.5315,0,10,2
p4udm9_p4ulv38,LV_UG_AL-1/0-Brenau-0-416-0,8.57071,0,10,2
p4udm7_p4udm9,LV_UG_AL-1/0-Brenau-0-416-0,9.76862,0,10,2
p4udt4lv_p4udm7,LV_UG_AL-1/0-Brenau-0-416-0,19.537200000000002,0,10,2
p4udm8_p4ulv30,LV_UG_AL-4/0-Sweetbriar-0-416-0,11.3931,0,10,2
p4udt4lv_p4udm8,LV_UG_AL-4/0-Sweetbriar-0-416-0,39.084399999999995,0,10,2
p4udt5lv_p4ulv6,LV_OH_AL-4/0-Zuzara-0-416-0,37.571,0,10,2
p4udm11_p4ulv40,LV_OH_AL-2/0-Rucina-0-416-0,6.19395,0,10,2
p4udt5lv_p4udm11,LV_OH_AL-4/0-Zuzara-0-416-0,91.3948,0,10,2
p4udm13_p4ulv8,LV_OH_AL-2/0-Rucina-0-416-0,4.59064,0,10,2
p4udt7lv_p4udm13,LV_OH_AL-4/0-Zuzara-0-416-0,36.3576,0,10,2
p4udm14_p4ulv36,LV_UG_AL-4/0-Sweetbriar-0-416-0,6.22306,0,10,2
p4udt7lv_p4udm14,LV_UG_AL-4/0-Sweetbriar-0-416-0,37.8564,0,10,2
p4udt9lv_p4ulv10,LV_OH_AL-2/0-Rucina-0-416-0,7.30453,0,10,2
p4udt10lv_p4ulv12,LV_OH_AL-2/0-Rucina-0-416-0,8.12968,0,10,2
p4udt11lv_p4ulv13,LV_OH_AL-4-Periwinkle-0-416-0,1.0,0,10,2
p4udt12lv_p4ulv14,LV_OH_AL-4/0-Zuzara-0-416-0,53.8179,0,10,2
p4udt13lv_p4ulv15,LV_UG_AL-2/0-Converse-0-416-0,2.47946,0,10,2
p4udt15lv_p4ulv17,LV_OH_AL-2/0-Rucina-0-416-0,6.3465300000000004,0,10,2
p4udt16lv_p4ulv22,LV_UG_AL-1/0-Brenau-0-416-0,6.0994600000000005,0,10,2
p4udm23_p4ulv18,LV_UG_AL-1/0-Brenau-0-416-0,6.1194500000000005,0,10,2
p4udt16lv_p4udm23,LV_UG_AL-1/0-Brenau-0-416-0,29.464299999999998,0,10,2
p4udm24_p4ulv21,LV_UG_AL-1/0-Brenau-0-416-0,8.48368,0,10,2
p4udt16lv_p4udm24,LV_UG_AL-1/0-Brenau-0-416-0,26.2053,0,10,2
p4udt17lv_p4ulv19,LV_OH_AL-2/0-Rucina-0-416-0,15.0982,0,10,2
p4udt19lv_p4ulv23,LV_OH_AL-2/0-Rucina-0-416-0,17.5147,0,10,2
p4udm29_p4ulv24,LV_OH_AL-2/0-Rucina-0-416-0,17.6325,0,10,2
p4udt19lv_p4udm29,LV_OH_AL-2/0-Rucina-0-416-0,18.5886,0,10,2
p4udt20lv_p4ulv26,LV_OH_AL-2/0-Rucina-0-416-0,9.3484,0,10,2
p4udm30_p4ulv25,LV_OH_AL-2/0-Rucina-0-416-0,9.54082,0,10,2
p4udt20lv_p4udm30,LV_OH_AL-2/0-Rucina-0-416-0,13.7947,0,10,2
p4udt25lv_p4ulv34,LV_OH_AL-2/0-Rucina-0-416-0,7.28435,0,10,2
p4udt27lv_p4ulv37,LV_OH_AL-2/0-Rucina-0-416-0,5.839289999999999,0,10,2
p4udt13-p4udt7xx_p4udt13-p4udt7x,AL-#2-15-4-0,19.5728,0,10,2
p4udt16-p4udt21xx_p4udt16-p4udt21x,AL-#2-15-4-0,95.4338,0,10,2
p4udt8lv_p4ulv9,LV_UG_AL-350kcmil-15-0-416-0,2.35614,0,10,2
p4udt26lv_p4ulv35,LV_UG_AL-350kcmil-15-0-416-0,4.08554,0,10,2
p4udm5_p4ulv32,LV_UG_AL-350kcmil-15-0-416-0,8.70152,0,10,2
p4udm4_p4ulv3,LV_UG_AL-750kcmil-25-0-416-0,5.61752,0,10,2
p4udm5_p4udm4,LV_UG_AL-750kcmil-25-0-416-0,42.785999999999994,0,10,2
p4udt2lv_p4udm5,LV_UG_AL-750kcmil-25-0-416-0,30.673099999999998,0,10,2
p4udt1lv_p4ulv2,LV_UG_AL-350kcmil-15-0-416-0,17.5769,0,10,2
p4udt1lv_p4ulv11,LV_UG_AL-750kcmil-25-0-416-0,9.51696,0,10,2
p4udt23lv_p4ulv31,LV_UG_AL-350kcmil-15-0-416-0,21.791999999999998,0,10,2
p4udt11-p4udt14x_p4udt11-p4udt14xx,AL-4/0-15-4-0,154.548,0,10,2
p4udt24lv_p4ulv33,LV_UG_AL-350kcmil-15-0-416-0,10.6652,0,10,2
p4udt18lv_p4ulv20,LV_UG_AL-350kcmil-15-0-416-0,21.4641,0,10,2
p4udt22lv_p4ulv28,LV_UG_AL-350kcmil-15-0-416-0,5.45642,0,10,2
p4udt21lv_p4ulv27,LV_UG_AL-350kcmil-15-0-416-0,10.339599999999999,0,10,2
p4udt6lv_p4ulv7,LV_UG_AL-750kcmil-25-0-416-0,25.412,0,10,2
p4udt3lv_p4ulv4,LV_UG_AL-750kcmil-25-0-416-0,29.023400000000002,0,10,2
p4udt28lv_p4ulv39,LV_UG_AL-750kcmil-25-0-416-0,6.12552,0,10,2
p4udt14lv_p4ulv16,LV_UG_AL-750kcmil-25-0-416-0,20.1531,0,10,2

[SWITCH SETTING]
FORMAT_SWITCHSETTING=SectionID,EqID,Location,ClosedPhase,Locked,ConnectionStatus,DeviceNumber
p4udt7_p4udt13-p4udt7xx,padswitch_1_4000_151,M,A,0,0,p4udt7_p4udt13-p4udt7xx
p4udt13-p4udt7x_p4udt13,padswitch_1_4000_151,M,A,0,0,p4udt13-p4udt7x_p4udt13
p4udt16-p4udt21xxx_p4udt16-p4udt21xx,padswitch_1_4000_151,M,C,0,0,p4udt16-p4udt21xxx_p4udt16-p4udt21xx
p4udt16-p4udt21x_p4udt16,padswitch_1_1_4000_205,M,C,0,0,p4udt16-p4udt21x_p4udt16
p4udt11_p4udt11-p4udt14x,padswitch_3_4000_325,M,ABC,0,0,p4udt11_p4udt11-p4udt14x
p4udt11-p4udt14xxx_p4udt14,padswitch_3_4000_325,M,ABC,0,0,p4udt11-p4udt14xxx_p4udt14
p4udt2_p4udt2-p4udt6x,elbswitch_3_4000_960,M,None,0,0,p4udt2_p4udt2-p4udt6x
p4udt26_p4udt2-p4udt26x,goab_disswitch_3_4000_960,M,ABC,0,0,p4udt26_p4udt2-p4udt26x
p4udt22_p4udt15-p4udt22x,goab_disswitch_3_1_4000_115,M,ABC,0,0,p4udt22_p4udt15-p4udt22x
p4udt6_p4udt28-p4udt6x,goab_disswitch_3_2_4000_325,M,ABC,0,0,p4udt6_p4udt28-p4udt6x
p4udt6_p4udt3-p4udt6x,goab_disswitch_3_2_4000_325,M,ABC,0,0,p4udt6_p4udt3-p4udt6x
p4udt8_p4udt12-p4udt8x,goab_disswitch_3_1_4000_115,M,ABC,0,0,p4udt8_p4udt12-p4udt8x
p4udt2_p4udt17-p4udt2x,goab_disswitch_3_3_4000_550,M,ABC,0,0,p4udt2_p4udt17-p4udt2x
p4udt12_p4udt12-p4udt26x,goab_disswitch_3_2_4000_325,M,ABC,0,0,p4udt12_p4udt12-p4udt26x
p4udt9_p4udt21-p4udt9x,goab_disswitch_3_2_4000_325,M,ABC,0,0,p4udt9_p4udt21-p4udt9x
p4udt18_p4udt18-p4udt5x,goab_disswitch_3_2_4000_325,M,ABC,0,0,p4udt18_p4udt18-p4udt5x
p4udt26_p4udt23-p4udt26x,goab_disswitch_3_4_4000_165,M,ABC,0,0,p4udt26_p4udt23-p4udt26x
p4udt5_p4udt22-p4udt5x,goab_disswitch_3_5_4000_151,M,ABC,0,0,p4udt5_p4udt22-p4udt5x
p4udt27_p4udt18-p4udt27x,goab_disswitch_3_2_4000_325,M,ABC,0,0,p4udt27_p4udt18-p4udt27x
p4udt15_p4udt15-p4udt9x,goab_disswitch_3_1_4000_115,M,ABC,0,0,p4udt15_p4udt15-p4udt9x
p4udt20_p4udt19-p4udt20x,disswitch_1_4000_115,M,C,0,0,p4udt20_p4udt19-p4udt20x
p4udt17_p4udt1-p4udt17x,goab_disswitch_3_2_4000_325,M,ABC,0,0,p4udt17_p4udt1-p4udt17x
p4udt23_p4udt23-p4udt7x,disswitch_1_1_4000_151,M,A,0,0,p4udt23_p4udt23-p4udt7x
p4udt23_p4udt10-p4udt23xx,disswitch_1_4000_115,M,C,0,0,p4udt23_p4udt10-p4udt23xx
p4udt18_p4udt18-p4udt25x,disswitch_1_2_4000_165,M,A,0,0,p4udt18_p4udt18-p4udt25x
p4udt27_p4udt20-p4udt27xx,disswitch_1_2_4000_165,M,C,0,0,p4udt27_p4udt20-p4udt27xx
sb5_p4uhs0_4_node_5_20_sb5_p4uhs0_4_bus_5_6,DISCONNECT_SWITCH_4KV_3_5000_1200,M,ABC,0,0,sb5_p4uhs0_4_node_5_20_sb5_p4uhs0_4_bus_5_6
sb5_p4uhs0_4_bus_5_4_sb5_p4uhs0_4_bus_5_3,DISCONNECT_SWITCH_4KV_3_5000_1200,M,None,0,0,sb5_p4uhs0_4_bus_5_4_sb5_p4uhs0_4_bus_5_3
sb5_p4uhs0_4_bus_5_7_sb5_p4uhs0_4_bus_5_3,DISCONNECT_SWITCH_4KV_3_5000_1200,M,None,0,0,sb5_p4uhs0_4_bus_5_7_sb5_p4uhs0_4_bus_5_3
sb5_p4uhs0_4_node_5_18_sb5_p4uhs0_4_bus_5_4,DISCONNECT_SWITCH_4KV_3_5000_1200,M,ABC,0,0,sb5_p4uhs0_4_node_5_18_sb5_p4uhs0_4_bus_5_4
sb5_p4uhs0_4_node_5_16_sb5_p4uhs0_4_bus_5_2,DISCONNECT_SWITCH_4KV_3_5000_1200,M,ABC,0,0,sb5_p4uhs0_4_node_5_16_sb5_p4uhs0_4_bus_5_2
sb5_p4uhs0_4_node_5_15_sb5_p4uhs0_4_bus_5_2,DISCONNECT_SWITCH_4KV_3_5000_1200,M,ABC,0,0,sb5_p4uhs0_4_node_5_15_sb5_p4uhs0_4_bus_5_2
sb5_p4uhs0_4_node_5_17_sb5_p4uhs0_4_bus_5_2,DISCONNECT_SWITCH_4KV_3_5000_1200,M,ABC,0,0,sb5_p4uhs0_4_node_5_17_sb5_p4uhs0_4_bus_5_2
sb5_p4uhs0_4_node_5_7_sb5_p4uhs0_4_bus_5_1,DISCONNECT_SWITCH_69KV_3_69000_900,M,ABC,0,0,sb5_p4uhs0_4_node_5_7_sb5_p4uhs0_4_bus_5_1
sb5_p4uhs0_4_node_5_19_sb5_p4uhs0_4_bus_5_5,DISCONNECT_SWITCH_4KV_3_5000_1200,M,ABC,0,0,sb5_p4uhs0_4_node_5_19_sb5_p4uhs0_4_bus_5_5
sb5_p4uhs0_4_node_5_21_sb5_p4uhs0_4_bus_5_7,DISCONNECT_SWITCH_4KV_3_5000_1200,M,ABC,0,0,sb5_p4uhs0_4_node_5_21_sb5_p4uhs0_4_bus_5_7
sb5_p4uhs0_4_bus_5_5_sb5_p4uhs0_4_bus_5_3,DISCONNECT_SWITCH_4KV_3_5000_1200,M,None,0,0,sb5_p4uhs0_4_bus_5_5_sb5_p4uhs0_4_bus_5_3
sb5_p4uhs0_4_node_5_6_p4uhs0_69,DISCONNECT_SWITCH_69KV_3_69000_900,M,ABC,0,0,sb5_p4uhs0_4_node_5_6_p4uhs0_69
sb5_p4uhs0_4_node_5_14_sb5_p4uhs0_4_bus_5_2,DISCONNECT_SWITCH_4KV_3_5000_1200,M,ABC,0,0,sb5_p4uhs0_4_node_5_14_sb5_p4uhs0_4_bus_5_2
sb5_p4uhs0_4_node_5_11_sb5_p4uhs0_4_bus_5_1,DISCONNECT_SWITCH_69KV_3_69000_900,M,ABC,0,0,sb5_p4uhs0_4_node_5_11_sb5_p4uhs0_4_bus_5_1
sb5_p4uhs0_4_bus_5_6_sb5_p4uhs0_4_bus_5_3,DISCONNECT_SWITCH_4KV_3_5000_1200,M,None,0,0,sb5_p4uhs0_4_bus_5_6_sb5_p4uhs0_4_bus_5_3
p4udt2-p4udt26x_b1_1_p4udt2-p4udt26x_b2_1,3P_OH_AL_ACSR_4/0_Penguin_3_4000_325,M,ABC,0,0,p4udt2-p4udt26x_b1_1_p4udt2-p4udt26x_b2_1

[FUSE SETTING]
FORMAT_FUSESETTING=SectionID,EqID,Location,ClosedPhase,Locked,ConnectionStatus,DeviceNumber
p4udt18-p4udt25x_p4udt18-p4udt25xx,fuse_1_4000_165,M,A,0,0,p4udt18-p4udt25x_p4udt18-p4udt25xx
p4udt21_p4udt16-p4udt21xxx,fuse_1_1_4000_151,M,C,0,0,p4udt21_p4udt16-p4udt21xxx
p4udt23-p4udt7x_p4udt23-p4udt7xx,fuse_1_1_4000_151,M,A,0,0,p4udt23-p4udt7x_p4udt23-p4udt7xx
p4udt10-p4udt23xx_p4udt10-p4udt23x,fuse_1_4000_165,M,C,0,0,p4udt10-p4udt23xx_p4udt10-p4udt23x
p4udt20-p4udt27xx_p4udt20-p4udt27x,fuse_1_4000_165,M,C,0,0,p4udt20-p4udt27xx_p4udt20-p4udt27x

[RECLOSER SETTING]
FORMAT_RECLOSERSETTING=SectionID,EqID,Location,ClosedPhase,Locked,ConnectionStatus,DeviceNumber
p4udt0_p4udt0-p4udt11x,recloser_3_4000_325,M,ABC,0,0,p4udt0_p4udt0-p4udt11x
p4udt4_p4udt27-p4udt4x,recloser_3_4000_325,M,ABC,0,0,p4udt4_p4udt27-p4udt4x
p4udt4_p4udt24-p4udt4x,recloser_3_4000_325,M,ABC,0,0,p4udt4_p4udt24-p4udt4x
p4udt0_p4udt0-p4udt8x,recloser_3_4000_325,M,ABC,0,0,p4udt0_p4udt0-p4udt8x

[BREAKER SETTING]
FORMAT_BREAKERSETTING=SectionID,EqID,Location,ClosedPhase,Locked,ConnectionStatus,DeviceNumber
