,phases,windings,wdg,bus,conn,kV,kVA,tap,%R,Rneut,Xneut,buses,conns,kVs,kVAs,taps,XHL,XHT,XLT,Xscarray,thermal,n,m,flrise,hsrise,%loadloss,%noloadloss,normhkVA,emerghkVA,sub,MaxTap,MinTap,NumTaps,subname,%imag,ppm_antifloat,%Rs,bank,XfmrCode,XRConst,X12,X13,X23,LeadLag,WdgCurrents,Core,RdcOhms,Seasons,Ratings,normamps,emergamps,faultrate,pctperm,repair,basefreq,enabled,like
Transformer.tr(r:rdt297-rdt297lv),1,3,3,rdt297lv.0.2,wye ,0.12,25,1,0.532544,-1,0,"['rdt297.3', 'rdt297lv.1.0', 'rdt297lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['25', '25', '25']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.472,27.5,37.5,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.3529293, (91.387), 10.13985, (-89.947), 10.13785, (-89.925), ",shell,0.002607335,1,['1100'],3.8194,5.2083,0.007,100,36,60,True,
Transformer.tr(r:rdt298-rdt298lv),1,3,3,rdt298lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt298.3', 'rdt298lv.1.0', 'rdt298lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.1167215, (90.951), 3.245505, (-91.475), 3.245142, (-91.467), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt299-rdt299lv),1,3,3,rdt299lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt299.3', 'rdt299lv.1.0', 'rdt299lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.2019816, (90.276), 5.804194, (-91.114), 5.803205, (-91.1), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt300-rdt300lv),1,3,3,rdt300lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt300.3', 'rdt300lv.1.0', 'rdt300lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.3223868, (92.654), 9.410734, (-88.143), 9.408569, (-88.121), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt331-rdt331lv),1,3,3,rdt331lv.0.2,wye ,0.12,25,1,0.532544,-1,0,"['rdt331.1', 'rdt331lv.1.0', 'rdt331lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['25', '25', '25']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.472,27.5,37.5,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.4889104, (-15.169), 14.18371, (164.31), 14.1814, (164.34), ",shell,0.002607335,1,['1100'],3.8194,5.2083,0.007,100,36,60,True,
Transformer.tr(r:rdt332-rdt332lv),1,3,3,rdt332lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt332.1', 'rdt332lv.1.0', 'rdt332lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.325394, (-27.824), 9.507402, (151.37), 9.505084, (151.39), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt333-rdt333lv),1,3,3,rdt333lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['rdt333.1', 'rdt333lv.1.0', 'rdt333lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.655277, (-24.165), 48.94914, (155.44), 48.92947, (155.49), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:rdt334-rdt334lv),1,3,3,rdt334lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt334.1', 'rdt334lv.1.0', 'rdt334lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.3800104, (-28.036), 11.14675, (151.27), 11.14364, (151.29), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt335-rdt335lv),1,3,3,rdt335lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt335.1', 'rdt335lv.1.0', 'rdt335lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.3254607, (-27.819), 9.50939, (151.37), 9.507069, (151.4), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt336-rdt336lv),1,3,3,rdt336lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt336.1', 'rdt336lv.1.0', 'rdt336lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.3270182, (-26.726), 9.553524, (152.5), 9.55127, (152.52), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt337-rdt337lv),1,3,3,rdt337lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt337.1', 'rdt337lv.1.0', 'rdt337lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.1398749, (-30.401), 3.948543, (147.51), 3.948012, (147.52), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt338-rdt338lv),1,3,3,rdt338lv.0.2,wye ,0.12,25,1,0.532544,-1,0,"['rdt338.3', 'rdt338lv.1.0', 'rdt338lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['25', '25', '25']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.472,27.5,37.5,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.5804043, (101.33), 16.93861, (-79.216), 16.93473, (-79.177), ",shell,0.002607335,1,['1100'],3.8194,5.2083,0.007,100,36,60,True,
Transformer.tr(r:rdt339-rdt339lv),1,3,3,rdt339lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt339.2', 'rdt339lv.1.0', 'rdt339lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.3256114, (-147.75), 9.514027, (31.445), 9.511702, (31.468), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt340-rdt340lv),1,3,3,rdt340lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt340.3', 'rdt340lv.1.0', 'rdt340lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.3056308, (94.034), 8.910252, (-86.771), 8.908285, (-86.749), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt341-rdt341lv),1,3,3,rdt341lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['rdt341.2', 'rdt341lv.1.0', 'rdt341lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"1.42295, (-141.18), 41.96087, (38.419), 41.94809, (38.464), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:rdt342-rdt342lv),1,3,3,rdt342lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt342.3', 'rdt342lv.1.0', 'rdt342lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.1006108, (90.048), 2.770475, (-92.885), 2.770189, (-92.878), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt343-rdt343lv),1,3,3,rdt343lv.0.2,wye ,0.12,25,1,0.532544,-1,0,"['rdt343.3', 'rdt343lv.1.0', 'rdt343lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['25', '25', '25']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.472,27.5,37.5,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.8957168, (103.34), 26.39485, (-76.988), 26.38666, (-76.93), ",shell,0.002607335,1,['1100'],3.8194,5.2083,0.007,100,36,60,True,
Transformer.tr(r:rdt344-rdt344lv),1,3,3,rdt344lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt344.2', 'rdt344lv.1.0', 'rdt344lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.2061689, (-150.35), 5.937042, (28.253), 5.935969, (28.267), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt345-rdt345lv),1,3,3,rdt345lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt345.3', 'rdt345lv.1.0', 'rdt345lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.4172962, (115.14), 12.23209, (-64.977), 12.23087, (-64.945), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt346-rdt346lv),1,3,3,rdt346lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt346.2', 'rdt346lv.1.0', 'rdt346lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.416118, (-124.72), 12.19651, (55.166), 12.19533, (55.198), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt347-rdt347lv),1,3,3,rdt347lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt347.2', 'rdt347lv.1.0', 'rdt347lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.1113971, (-145.69), 3.08319, (32.015), 3.082868, (32.023), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt348-rdt348lv),1,3,3,rdt348lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt348.2', 'rdt348lv.1.0', 'rdt348lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.190243, (-149.57), 5.457352, (28.951), 5.456443, (28.965), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt349-rdt349lv),1,3,3,rdt349lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt349.2', 'rdt349lv.1.0', 'rdt349lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.190244, (-149.57), 5.457381, (28.951), 5.456471, (28.965), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt350-rdt350lv),1,3,3,rdt350lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt350.2', 'rdt350lv.1.0', 'rdt350lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.09796398, (-146.51), 2.682542, (30.781), 2.682284, (30.788), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt351-rdt351lv),1,3,3,rdt351lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt351.2', 'rdt351lv.1.0', 'rdt351lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.1389136, (-147.87), 3.913582, (30.176), 3.913081, (30.186), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt352-rdt352lv),1,3,3,rdt352lv.0.2,wye ,0.12,25,1,0.532544,-1,0,"['rdt352.1', 'rdt352lv.1.0', 'rdt352lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['25', '25', '25']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.472,27.5,37.5,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.3630419, (-28.719), 10.4529, (149.97), 10.45071, (150), ",shell,0.002607335,1,['1100'],3.8194,5.2083,0.007,100,36,60,True,
Transformer.tr(r:rdt353-rdt353lv),1,3,3,rdt353lv.0.2,wye ,0.12,25,1,0.532544,-1,0,"['rdt353.2', 'rdt353lv.1.0', 'rdt353lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['25', '25', '25']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.472,27.5,37.5,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.1909005, (-146.31), 5.280526, (31.315), 5.279996, (31.327), ",shell,0.002607335,1,['1100'],3.8194,5.2083,0.007,100,36,60,True,
Transformer.tr(r:rdt354-rdt354lv),1,3,3,rdt354lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt354.2', 'rdt354lv.1.0', 'rdt354lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.216076, (-147.92), 6.228145, (30.85), 6.227041, (30.866), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt355-rdt355lv),1,3,3,rdt355lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt355.2', 'rdt355lv.1.0', 'rdt355lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.1901954, (-149.57), 5.455925, (28.948), 5.455017, (28.961), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt356-rdt356lv),1,3,3,rdt356lv.0.2,wye ,0.12,25,1,0.532544,-1,0,"['rdt356.2', 'rdt356lv.1.0', 'rdt356lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['25', '25', '25']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.472,27.5,37.5,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.5818152, (-129.72), 16.96116, (49.992), 16.95897, (50.032), ",shell,0.002607335,1,['1100'],3.8194,5.2083,0.007,100,36,60,True,
Transformer.tr(r:rdt357-rdt357lv),1,3,3,rdt357lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt357.2', 'rdt357lv.1.0', 'rdt357lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.3272468, (-146.68), 9.560649, (32.546), 9.558391, (32.569), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt358-rdt358lv),1,3,3,rdt358lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt358.2', 'rdt358lv.1.0', 'rdt358lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.2062393, (-150.37), 5.939273, (28.233), 5.938201, (28.248), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt359-rdt359lv),1,3,3,rdt359lv.0.2,wye ,0.12,25,1,0.532544,-1,0,"['rdt359.1', 'rdt359lv.1.0', 'rdt359lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['25', '25', '25']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.472,27.5,37.5,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.7997957, (-10.037), 23.50168, (169.74), 23.4976, (169.79), ",shell,0.002607335,1,['1100'],3.8194,5.2083,0.007,100,36,60,True,
Transformer.tr(r:rdt360-rdt360lv),1,3,3,rdt360lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['rdt360.1', 'rdt360lv.1.0', 'rdt360lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.7128767, (-27.356), 20.68953, (151.65), 20.68553, (151.68), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:rdt361-rdt361lv),1,3,3,rdt361lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt361.2', 'rdt361lv.1.0', 'rdt361lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.1435076, (-146.68), 4.048486, (31.506), 4.04796, (31.516), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt362-rdt362lv),1,3,3,rdt362lv.0.2,wye ,0.12,50,1,0.532544,-1,0,"['rdt362.2', 'rdt362lv.1.0', 'rdt362lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['50', '50', '50']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.37,55,75,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.8625893, (-148.71), 25.19131, (30.438), 25.18513, (30.464), ",shell,0.001303668,1,['1100'],7.6389,10.417,0.007,100,36,60,True,
Transformer.tr(r:rdt363-rdt363lv),1,3,3,rdt363lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt363.2', 'rdt363lv.1.0', 'rdt363lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.1784202, (-144.46), 5.090605, (34.213), 5.089879, (34.226), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt364-rdt364lv),1,3,3,rdt364lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt364.2', 'rdt364lv.1.0', 'rdt364lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.1902815, (-149.57), 5.458517, (28.954), 5.457607, (28.967), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt365-rdt365lv),1,3,3,rdt365lv.0.2,wye ,0.12,10,1,0.832101,-1,0,"['rdt365.2', 'rdt365lv.1.0', 'rdt365lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['10', '10', '10']","['1', '1', '1']",1.08,0.72,1.08,"['1.08', '0.72', '1.08']",2,.8,.8,65,15,1.248151,0.68,11,15,n,1.1,0.9,32,,0,1,"['0.41605', '0.832101', '0.832101']",,,NO,1.08,0.72,1.08,Lag,"0.1005967, (-149.84), 2.770007, (27.223), 2.769722, (27.23), ",shell,0.01018492,1,['1100'],1.5278,2.0833,0.007,100,36,60,True,
Transformer.tr(r:rdt366-rdt366lv),1,3,3,rdt366lv.0.2,wye ,0.12,25,1,0.532544,-1,0,"['rdt366.1', 'rdt366lv.1.0', 'rdt366lv.0.2']","['wye', 'wye', 'wye']","['7.2', '0.12', '0.12']","['25', '25', '25']","['1', '1', '1']",2.4,1.6,2.4,"['2.4', '1.6', '2.4']",2,.8,.8,65,15,0.798816,0.472,27.5,37.5,n,1.1,0.9,32,,0,1,"['0.266272', '0.532544', '0.532544']",,,NO,2.4,1.6,2.4,Lag,"0.3866374, (-27.648), 11.15621, (151.17), 11.15381, (151.19), ",shell,0.002607335,1,['1100'],3.8194,5.2083,0.007,100,36,60,True,
