,phases,bus1,kV,kW,pf,model,yearly,daily,duty,growth,conn,kvar,Rneut,Xneut,status,class,Vminpu,Vmaxpu,Vminnorm,Vminemerg,xfkVA,allocationfactor,kVA,%mean,%stddev,CVRwatts,CVRvars,kwh,kwhdays,Cfactor,CVRcurve,NumCust,ZIPV,%SeriesRL,RelWeight,Vlowpu,puXharm,XRharm,spectrum,basefreq,enabled,like
Load.load_p1rlv497_2,1,p1rlv497.2,0.12,2.16026799868453,0.9474,1,res_kw_158_pu,,,,wye,0.729783595671667,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.28020655262894,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv498_1,1,p1rlv498.1,0.12,1.07594874218897,0.9087,1,res_kw_366_pu,,,,wye,0.494283017694212,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.18405295379849,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv498_2,1,p1rlv498.2,0.12,1.07594874218897,0.9087,1,res_kw_366_pu,,,,wye,0.494283017694212,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.18405295379849,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv499_1,1,p1rlv499.1,0.12,5.43672957952679,0.9746,1,res_kw_454_pu,,,,wye,1.24884709648996,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.57831942356414,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv499_2,1,p1rlv499.2,0.12,5.43672957952679,0.9746,1,res_kw_454_pu,,,,wye,1.24884709648996,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.57831942356414,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv500_1,1,p1rlv500.1,0.12,3.7898843319652,0.9667,1,res_kw_670_pu,,,,wye,1.00365767155824,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.92052955241419,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv500_2,1,p1rlv500.2,0.12,3.7898843319652,0.9667,1,res_kw_670_pu,,,,wye,1.00365767155824,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.92052955241419,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv501_1,1,p1rlv501.1,0.12,9.66669925399557,0.9774,1,res_kw_46_pu,,,,wye,2.0902214801679,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,9.89010112705395,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv501_2,1,p1rlv501.2,0.12,9.66669925399557,0.9774,1,res_kw_46_pu,,,,wye,2.0902214801679,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,9.89010112705395,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv502_1,1,p1rlv502.1,0.12,4.47171304939181,0.9676,1,res_kw_627_pu,,,,wye,1.1676103385977,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.62163731797522,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv502_2,1,p1rlv502.2,0.12,4.47171304939181,0.9676,1,res_kw_627_pu,,,,wye,1.1676103385977,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.62163731797522,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv503_1,1,p1rlv503.1,0.12,5.99191711656615,0.9633,1,res_kw_314_pu,,,,wye,1.66921240013994,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,6.22007562402414,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv503_2,1,p1rlv503.2,0.12,5.99191711656615,0.9633,1,res_kw_314_pu,,,,wye,1.66921240013994,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,6.22007562402414,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv504_1,1,p1rlv504.1,0.12,3.80297447188794,0.9575,1,res_kw_263_pu,,,,wye,1.14626703068423,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.97196965490234,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv504_2,1,p1rlv504.2,0.12,3.80297447188794,0.9575,1,res_kw_263_pu,,,,wye,1.14626703068423,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.97196965490234,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv505_1,1,p1rlv505.1,0.12,6.00720261368819,0.9695,1,res_kw_20_pu,,,,wye,1.51864079536885,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,6.19618859519792,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv505_2,1,p1rlv505.2,0.12,6.00720261368819,0.9695,1,res_kw_20_pu,,,,wye,1.51864079536885,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,6.19618859519792,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv506_1,1,p1rlv506.1,0.12,3.62971403926286,0.9492,1,res_kw_203_pu,,,,wye,1.2034402112399,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.82401521294713,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv506_2,1,p1rlv506.2,0.12,3.62971403926286,0.9492,1,res_kw_203_pu,,,,wye,1.2034402112399,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.82401521294713,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv507_1,1,p1rlv507.1,0.12,3.7898843319652,0.9667,1,res_kw_670_pu,,,,wye,1.00365767155824,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.92052955241419,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv507_2,1,p1rlv507.2,0.12,3.7898843319652,0.9667,1,res_kw_670_pu,,,,wye,1.00365767155824,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.92052955241419,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv508_1,1,p1rlv508.1,0.12,7.08853008360088,0.9383,1,res_kw_267_pu,,,,wye,2.61344763196007,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,7.55495647049752,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv508_2,1,p1rlv508.2,0.12,7.08853008360088,0.9383,1,res_kw_267_pu,,,,wye,2.61344763196007,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,7.55495647049752,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv509_1,1,p1rlv509.1,0.12,1.07594874218897,0.9087,1,res_kw_366_pu,,,,wye,0.494283017694212,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.18405295379849,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv509_2,1,p1rlv509.2,0.12,1.07594874218897,0.9087,1,res_kw_366_pu,,,,wye,0.494283017694212,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.18405295379849,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv510_1,1,p1rlv510.1,0.12,5.84085322637825,0.9799,1,res_kw_892_pu,,,,wye,1.19030191858734,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.96090471904105,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv510_2,1,p1rlv510.2,0.12,5.84085322637825,0.9799,1,res_kw_892_pu,,,,wye,1.19030191858734,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.96090471904105,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv511_1,1,p1rlv511.1,0.12,2.18940465051843,0.9489,1,res_kw_1042_pu,,,,wye,0.728104075725195,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.30729891188796,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv511_2,1,p1rlv511.2,0.12,2.18940465051843,0.9489,1,res_kw_1042_pu,,,,wye,0.728104075725195,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.30729891188796,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv512_1,1,p1rlv512.1,0.12,2.40000228705824,0.9207,1,res_kw_1205_pu,,,,wye,1.01737872625297,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.60673559275138,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv512_2,1,p1rlv512.2,0.12,2.40000228705824,0.9207,1,res_kw_1205_pu,,,,wye,1.01737872625297,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.60673559275138,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv513_1,1,p1rlv513.1,0.12,1.07594874218897,0.9087,1,res_kw_366_pu,,,,wye,0.494283017694212,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.18405295379849,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv513_2,1,p1rlv513.2,0.12,1.07594874218897,0.9087,1,res_kw_366_pu,,,,wye,0.494283017694212,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.18405295379849,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv514_1,1,p1rlv514.1,0.12,3.87487157501277,0.9275,1,res_kw_517_pu,,,,wye,1.56143721753325,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.17764477991367,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv514_2,1,p1rlv514.2,0.12,3.87487157501277,0.9275,1,res_kw_517_pu,,,,wye,1.56143721753325,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.17764477991367,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv515_1,1,p1rlv515.1,0.12,1.07594874218897,0.9087,1,res_kw_366_pu,,,,wye,0.494283017694212,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.18405295379849,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv515_2,1,p1rlv515.2,0.12,1.07594874218897,0.9087,1,res_kw_366_pu,,,,wye,0.494283017694212,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.18405295379849,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv516_1,1,p1rlv516.1,0.12,5.59381470960146,0.9866,1,res_kw_561_pu,,,,wye,0.926736332902557,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.67006201342413,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv516_2,1,p1rlv516.2,0.12,5.59381470960146,0.9866,1,res_kw_561_pu,,,,wye,0.926736332902557,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.67006201342413,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv517_1,1,p1rlv517.1,0.12,5.00439813354583,0.9469,1,res_kw_101_pu,,,,wye,1.69869126644335,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.28484178549632,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv517_2,1,p1rlv517.2,0.12,5.00439813354583,0.9469,1,res_kw_101_pu,,,,wye,1.69869126644335,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.28484178549632,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv518_1,1,p1rlv518.1,0.12,3.62971403926286,0.9492,1,res_kw_203_pu,,,,wye,1.2034402112399,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.82401521294713,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv518_2,1,p1rlv518.2,0.12,3.62971403926286,0.9492,1,res_kw_203_pu,,,,wye,1.2034402112399,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.82401521294713,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv519_1,1,p1rlv519.1,0.12,5.93954537536662,0.9867,1,res_kw_684_pu,,,,wye,0.978021175540224,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,6.0195286099365,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv519_2,1,p1rlv519.2,0.12,5.93954537536662,0.9867,1,res_kw_684_pu,,,,wye,0.978021175540224,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,6.0195286099365,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv520_1,1,p1rlv520.1,0.12,4.21469314124494,0.9826,1,res_kw_1249_pu,,,,wye,0.795749496240885,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.289155573726,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv520_2,1,p1rlv520.2,0.12,4.21469314124494,0.9826,1,res_kw_1249_pu,,,,wye,0.795749496240885,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.289155573726,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv521_1,1,p1rlv521.1,0.12,2.62326798108949,0.9077,1,res_kw_452_pu,,,,wye,1.21251930439885,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.88993736336087,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv521_2,1,p1rlv521.2,0.12,2.62326798108949,0.9077,1,res_kw_452_pu,,,,wye,1.21251930439885,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.88993736336087,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv522_1,1,p1rlv522.1,0.12,3.4600377620688,0.9847,1,res_kw_205_pu,,,,wye,0.611701942667986,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.51369329646255,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv522_2,1,p1rlv522.2,0.12,3.4600377620688,0.9847,1,res_kw_205_pu,,,,wye,0.611701942667986,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.51369329646255,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv523_1,1,p1rlv523.1,0.12,6.22481781320231,0.9625,1,res_kw_710_pu,,,,wye,1.75530100096931,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,6.46756819922022,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv523_2,1,p1rlv523.2,0.12,6.22481781320231,0.9625,1,res_kw_710_pu,,,,wye,1.75530100096931,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,6.46756819922022,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv524_1,1,p1rlv524.1,0.12,7.08853008360088,0.9383,1,res_kw_267_pu,,,,wye,2.61344763196007,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,7.55495647049752,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv524_2,1,p1rlv524.2,0.12,7.08853008360088,0.9383,1,res_kw_267_pu,,,,wye,2.61344763196007,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,7.55495647049752,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv525_1,1,p1rlv525.1,0.12,5.43562411999967,0.9807,1,res_kw_850_pu,,,,wye,1.08250899724116,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.54236730134608,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv525_2,1,p1rlv525.2,0.12,5.43562411999967,0.9807,1,res_kw_850_pu,,,,wye,1.08250899724116,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.54236730134608,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv526_1,1,p1rlv526.1,0.12,6.13948892445232,0.9863,1,res_kw_421_pu,,,,wye,1.02825756313256,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,6.22500103370369,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv526_2,1,p1rlv526.2,0.12,6.13948892445232,0.9863,1,res_kw_421_pu,,,,wye,1.02825756313256,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,6.22500103370369,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv527_1,1,p1rlv527.1,0.12,5.43672957952679,0.9746,1,res_kw_454_pu,,,,wye,1.24884709648996,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.57831942356414,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv527_2,1,p1rlv527.2,0.12,5.43672957952679,0.9746,1,res_kw_454_pu,,,,wye,1.24884709648996,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.57831942356414,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv528_1,1,p1rlv528.1,0.12,5.00439813354583,0.9469,1,res_kw_101_pu,,,,wye,1.69869126644335,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.28484178549632,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv528_2,1,p1rlv528.2,0.12,5.00439813354583,0.9469,1,res_kw_101_pu,,,,wye,1.69869126644335,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,5.28484178549632,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv529_1,1,p1rlv529.1,0.12,6.52015950520259,0.9851,1,res_kw_879_pu,,,,wye,1.1378587223611,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,6.61870096358318,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv529_2,1,p1rlv529.2,0.12,6.52015950520259,0.9851,1,res_kw_879_pu,,,,wye,1.1378587223611,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,6.61870096358318,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv530_1,1,p1rlv530.1,0.12,2.62415218411825,0.9521,1,res_kw_33_pu,,,,wye,0.842930477995002,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.75621234235417,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv530_2,1,p1rlv530.2,0.12,2.62415218411825,0.9521,1,res_kw_33_pu,,,,wye,0.842930477995002,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.75621234235417,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv531_1,1,p1rlv531.1,0.12,2.1376631749205,0.9602,1,res_kw_93_pu,,,,wye,0.621803346602117,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.22626217037814,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv531_2,1,p1rlv531.2,0.12,2.1376631749205,0.9602,1,res_kw_93_pu,,,,wye,0.621803346602117,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.22626217037814,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv532_1,1,p1rlv532.1,0.12,3.07960876141694,0.9622,1,res_kw_732_pu,,,,wye,0.871795355808623,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.20062763623097,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv532_2,1,p1rlv532.2,0.12,3.07960876141694,0.9622,1,res_kw_732_pu,,,,wye,0.871795355808623,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.20062763623097,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv533_1,1,p1rlv533.1,0.12,3.62971403926286,0.9492,1,res_kw_203_pu,,,,wye,1.2034402112399,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.82401521294713,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv533_2,1,p1rlv533.2,0.12,3.62971403926286,0.9492,1,res_kw_203_pu,,,,wye,1.2034402112399,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.82401521294713,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv534_1,1,p1rlv534.1,0.12,1.86189835843304,0.9304,1,res_kw_141_pu,,,,wye,0.733758999374106,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.0012665405433,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv534_2,1,p1rlv534.2,0.12,1.86189835843304,0.9304,1,res_kw_141_pu,,,,wye,0.733758999374106,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.0012665405433,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv535_1,1,p1rlv535.1,0.12,2.62415218411825,0.9521,1,res_kw_33_pu,,,,wye,0.842930477995002,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.75621234235417,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv535_2,1,p1rlv535.2,0.12,2.62415218411825,0.9521,1,res_kw_33_pu,,,,wye,0.842930477995002,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.75621234235417,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv536_1,1,p1rlv536.1,0.12,3.62971403926286,0.9492,1,res_kw_203_pu,,,,wye,1.2034402112399,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.82401521294713,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv536_2,1,p1rlv536.2,0.12,3.62971403926286,0.9492,1,res_kw_203_pu,,,,wye,1.2034402112399,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,3.82401521294713,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv537_1,1,p1rlv537.1,0.12,2.62415218411825,0.9521,1,res_kw_33_pu,,,,wye,0.842930477995002,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.75621234235417,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv537_2,1,p1rlv537.2,0.12,2.62415218411825,0.9521,1,res_kw_33_pu,,,,wye,0.842930477995002,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.75621234235417,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv538_1,1,p1rlv538.1,0.12,4.45962216064697,0.9949,1,res_kw_658_pu,,,,wye,0.450710273172457,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.48233974237526,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv538_2,1,p1rlv538.2,0.12,4.45962216064697,0.9949,1,res_kw_658_pu,,,,wye,0.450710273172457,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.48233974237526,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv539_1,1,p1rlv539.1,0.12,2.62415218411825,0.9521,1,res_kw_33_pu,,,,wye,0.842930477995002,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.75621234235417,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv539_2,1,p1rlv539.2,0.12,2.62415218411825,0.9521,1,res_kw_33_pu,,,,wye,0.842930477995002,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,2.75621234235417,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv540_1,1,p1rlv540.1,0.12,3.87487157501277,0.9275,1,res_kw_517_pu,,,,wye,1.56143721753325,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.17764477991367,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv540_2,1,p1rlv540.2,0.12,3.87487157501277,0.9275,1,res_kw_517_pu,,,,wye,1.56143721753325,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,4.17764477991367,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv541_1,1,p1rlv541.1,0.12,1.8636614682403,0.9656,1,res_kw_532_pu,,,,wye,0.501517968238762,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.92996226405335,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv541_2,1,p1rlv541.2,0.12,1.8636614682403,0.9656,1,res_kw_532_pu,,,,wye,0.501517968238762,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,1.92996226405335,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv542_1,1,p1rlv542.1,0.12,5.95201051306891,0.9838,1,res_kw_1108_pu,,,,wye,1.08616411985142,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,6.05030426036043,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
Load.load_p1rlv542_2,1,p1rlv542.2,0.12,5.95201051306891,0.9838,1,res_kw_1108_pu,,,,wye,1.08616411985142,-1,0,variable,1,0.8,1.2,0.0,0.0,0.0,0.5,6.05030426036043,50,10,1,2,0,30,4,,1,,50,1,0.5,0,6,defaultload,60,True,
